"EventId","DER_mass_MMC","DER_mass_transverse_met_lep","DER_mass_vis","DER_pt_h","DER_deltaeta_jet_jet","DER_mass_jet_jet","DER_prodeta_jet_jet","DER_deltar_tau_lep","DER_pt_tot","DER_sum_pt","DER_pt_ratio_lep_tau","DER_met_phi_centrality","DER_lep_eta_centrality","PRI_tau_pt","PRI_tau_eta","PRI_tau_phi","PRI_lep_pt","PRI_lep_eta","PRI_lep_phi","PRI_met","PRI_met_phi","PRI_met_sumet","PRI_jet_num","PRI_jet_leading_pt","PRI_jet_leading_eta","PRI_jet_leading_phi","PRI_jet_subleading_pt","PRI_jet_subleading_eta","PRI_jet_subleading_phi","PRI_jet_all_pt","Label"
283373,116.689,76.991,84.904,8.995,-999,-999,-999,2.888,8.995,84.032,1.841,-1.397,-999,29.573,1.368,0.104,54.458,2.123,-2.684,30.462,1.123,88.885,0,-999,-999,-999,-999,-999,-999,0,"b"
283424,117.43,0.62,49.985,124.508,-999,-999,-999,2.273,3.364,176.596,1.414,1.012,-999,20.577,1.244,-1.057,29.104,2.354,0.927,102.047,0.915,236.918,1,126.915,-0.331,-2.395,-999,-999,-999,126.915,"s"
283609,148.216,118.586,101.566,1.7,-999,-999,-999,2.892,1.7,109.78,2.321,-1.331,-999,33.058,1.487,-1.952,76.722,1.115,0.916,46.436,-2.456,195.021,0,-999,-999,-999,-999,-999,-999,0,"b"
283712,209.929,36.393,164.752,1.803,-999,-999,-999,4.691,1.803,47.668,1.317,-1.399,-999,20.578,-1.778,-0.265,27.091,2.069,2.42,14.268,-1.498,50.655,0,-999,-999,-999,-999,-999,-999,0,"b"
283770,-999,88.163,133.337,2.156,-999,-999,-999,3.186,2.156,65.276,1.498,-1.378,-999,26.126,2.469,-1.219,39.15,-0.406,0.154,52.851,2.797,206.346,0,-999,-999,-999,-999,-999,-999,0,"b"
283813,100.933,31.104,82.656,118.82,1.308,95.783,0.996,1.19,14.482,262.488,0.835,-0.95,0.145,80.281,2.345,-1.691,67.058,2.102,-2.855,5.333,1.497,321.409,2,65.45,0.539,1.222,49.7,1.847,0.375,115.149,"b"
283953,-999,110.256,97.292,29.209,-999,-999,-999,2.521,4.522,107.818,1.303,-1.341,-999,33.142,-1.753,1.599,43.169,0.05,-2.922,74.885,-0.275,136.164,1,31.507,1.738,-2.897,-999,-999,-999,31.507,"b"
284124,127.228,8.967,74.75,120.975,3.911,417.332,-2.148,2.333,21.566,200.301,2.357,0.818,0.685,23.675,1.165,0.003,55.803,0.091,-2.068,76.817,-2.205,319.417,2,68.981,3.25,1.051,51.842,-0.661,1.713,120.823,"s"
284260,166.561,24.094,111.961,36.461,3.573,368.26,-3.116,3.053,21.687,234.847,0.509,1.413,0.995,74.824,0.494,-2.106,38.089,-0.145,1.191,18.479,2.134,300.158,2,70.937,-2.063,1.735,50.997,1.51,-0.906,121.934,"s"
284267,86.385,38.374,65.29,3.456,-999,-999,-999,3.081,3.456,57.689,1.274,-1.407,-999,25.37,0.881,0.449,32.32,-0.189,-2.44,13.304,1.479,88.643,0,-999,-999,-999,-999,-999,-999,0,"b"
284269,146.473,30.654,96.089,61.53,6.8,2019.246,-10.407,2.84,0.911,216.822,0.623,1.394,0.924,42.816,2.063,2.592,26.658,0.119,-1.62,23.528,-2.938,255.706,2,103.585,-2.326,0.336,43.762,4.473,-2.542,147.347,"s"
284271,100.157,32.351,79.378,2.136,-999,-999,-999,2.774,2.136,75.663,0.833,-1.408,-999,41.275,-0.856,2.467,34.388,-1.651,-1.158,17.18,0.298,112.42,0,-999,-999,-999,-999,-999,-999,0,"b"
284301,108.88,72.118,61.585,0.092,-999,-999,-999,2.956,0.092,67.163,2.354,-1.309,-999,20.024,0.852,2.633,47.139,0.621,-0.314,27.713,2.964,83.41,0,-999,-999,-999,-999,-999,-999,0,"b"
284341,344.96,101.671,202.967,98.354,2.965,207.228,0.505,3.658,72.951,173.437,1.579,0.135,0.015,29.092,2.06,2.228,45.932,-1.389,-2.837,77.316,1.403,246.132,2,56.05,3.127,-0.534,42.364,0.161,0.066,98.414,"b"
284367,155.535,13.053,108.05,72.98,5.891,1136.83,-8.29,2.289,0.866,242.582,1.089,0.505,0.926,56.62,0.401,2.75,61.646,0.198,-1.253,42.065,-0.996,290.839,2,79.442,2.325,2.011,44.874,-3.565,0.011,124.316,"s"
284415,375.288,45.374,294.196,62.536,2.818,272.025,0.05,3.856,46.127,286.108,0.397,-0.668,0.991,77.808,-2.299,0.151,30.865,1.295,1.55,38.44,2.988,281.359,3,81.557,0.018,-1.139,51.628,2.836,-2.872,177.435,"b"
284461,109.256,3.041,69.753,75.309,0.676,70.034,1.095,1.861,28.835,192.682,0.531,1.095,0,59.297,-0.624,-1.74,31.479,-0.358,0.101,29.903,0.002,302.415,2,67.788,0.762,1.546,34.117,1.438,2.894,101.906,"s"
284475,135.95,2.206,85.526,12.553,-999,-999,-999,2.986,12.553,91.865,0.459,1.251,-999,62.95,1.937,2.655,28.915,2.148,-0.324,32.628,-0.252,272.117,0,-999,-999,-999,-999,-999,-999,0,"s"
284508,118.403,2.694,65.674,270.77,3.766,1007.488,-3.42,1.105,139.403,596.285,2.347,1.025,0.883,40.812,-0.35,-2.605,95.779,-0.308,2.573,153.734,2.595,727.488,3,155.569,2.238,0.96,148.809,-1.528,-0.857,459.694,"s"
284618,112.305,6.017,60.296,71.083,-999,-999,-999,2.807,8.518,139.697,1.403,1.239,-999,25.748,-0.319,0.799,36.125,-0.461,-2.681,57.89,-2.812,207.263,1,77.823,0.202,0.162,-999,-999,-999,77.823,"b"
284626,85.78,45.653,56.364,138.95,4.279,500.362,-3.798,1.297,5.469,247.638,2.683,1.405,0.737,28.44,0.408,2.133,76.313,0.3,0.84,53.38,1.572,325.091,2,110.841,1.257,-1.756,32.044,-3.022,-2.273,142.885,"b"
284732,74.047,63.622,67.222,38.958,-999,-999,-999,2.074,1.003,109.483,1.736,-1.189,-999,25.49,-1.777,-2.905,44.253,-0.492,1.751,39.461,0.021,102.738,1,39.741,1.073,-1.76,-999,-999,-999,39.741,"b"
284861,116.53,52.313,96.543,92.297,-999,-999,-999,1.639,2.149,202.596,0.624,-0.975,-999,69.194,-0.282,1.165,43.21,1.212,0.491,15.834,-2.666,214.105,1,90.192,1.374,-2.156,-999,-999,-999,90.192,"s"
284862,105.391,4.224,61.6,73.627,5.42,609.957,-7.22,1.852,45.637,194.222,0.563,0.865,0.631,51.149,1.994,1.027,28.803,2.194,-0.814,44.172,-0.933,203.572,3,52.835,-2.356,3.045,31.072,3.064,-1.41,114.27,"b"
284915,75.295,36.555,52.557,35.256,-999,-999,-999,2.749,2.472,85.067,1.427,1.412,-999,21.063,-0.602,-1.527,30.062,0.156,1.115,22.965,-0.423,160.024,1,33.942,0.092,3.103,-999,-999,-999,33.942,"b"
284928,127.798,46.242,84.8,196.494,2.636,508.888,-1.67,1.291,3.262,446.051,0.453,1.244,0.998,100.337,1.019,-0.266,45.415,0.314,0.816,68.567,-0.039,461.501,2,223.549,1.577,-2.786,76.75,-1.059,1.432,300.299,"s"
285009,93.101,15.708,60.546,117.137,2.361,226.437,-1.046,1.405,16.065,251.361,0.501,1.414,0.203,60.528,1.059,1.205,30.311,2.08,0.24,35.834,0.721,440.439,2,127.904,1.77,-2.403,32.618,-0.591,-0.022,160.521,"b"
285053,197.549,135.936,96.532,24.662,-999,-999,-999,3.386,24.662,91.661,3.026,-1.413,-999,22.768,2.077,-2.038,68.893,0.778,1.119,67.849,-1.806,95.925,0,-999,-999,-999,-999,-999,-999,0,"b"
285168,100.004,12.605,50.446,76.639,4.151,411.77,-2.969,2.869,17.673,194.155,1.444,-0.925,0.942,20.809,1.044,-2.765,30.057,0.652,0.676,68.057,0.397,287.776,3,68.368,-0.918,-2.305,38.626,3.232,2.218,143.289,"b"
285250,140.849,35.743,92.23,90.739,1.721,206.267,-0.666,2.776,1.009,246.597,2.653,1.39,0.978,21.126,2.188,1.473,56.046,0.402,-2.684,43.832,2.861,205.398,2,123.407,-0.588,-0.387,46.019,1.133,2.134,169.426,"s"
285376,140.846,73.26,113.921,1.303,-999,-999,-999,3.089,1.303,87.003,1.493,-1.382,-999,34.901,0.884,-2.945,52.102,-0.768,0.728,28.503,-1.782,140.316,0,-999,-999,-999,-999,-999,-999,0,"b"
285459,173.975,4.221,106.243,47.367,-999,-999,-999,2.682,4.588,151.128,0.542,1.154,-999,67.868,0.496,1.882,36.813,1.407,-0.64,37.103,-0.526,153.237,1,46.448,0.213,-2.706,-999,-999,-999,46.448,"s"
285464,65.372,47.295,51.154,10.437,-999,-999,-999,2.429,10.437,52.976,0.988,-1.414,-999,26.645,-0.082,2.157,26.331,0.456,-0.211,30.371,-2.192,106.069,0,-999,-999,-999,-999,-999,-999,0,"b"
285473,124.725,14.775,90.583,59.742,-999,-999,-999,2.957,24.225,132.48,2.452,-1.286,-999,27.7,-0.733,2.627,67.917,-1.373,-0.77,20.228,-0.369,136.67,1,36.862,3.089,2.217,-999,-999,-999,36.862,"s"
285515,83.297,1.434,61.993,30.387,-999,-999,-999,2.675,30.387,53.887,1.549,1.111,-999,21.144,1.006,-2.086,32.743,2.383,0.208,6.78,0.111,177.96,0,-999,-999,-999,-999,-999,-999,0,"b"
285549,-999,73.105,107.999,22.484,-999,-999,-999,2.292,22.484,114.509,0.576,-1.41,-999,72.639,-0.3,-1.05,41.87,-1.157,1.076,46.848,3.018,173.166,0,-999,-999,-999,-999,-999,-999,0,"b"
285838,124.87,24.826,82.181,218.324,0.13,60.542,0.083,1.131,52.755,350.639,1.573,1.288,0.196,60.724,0.495,-1.483,95.503,0.213,-0.388,84.193,-0.666,468.362,2,109.975,0.361,1.951,84.437,0.231,2.48,194.412,"s"
285886,140.155,19.339,94.06,24.006,-999,-999,-999,3.133,24.006,96.639,0.595,1.414,-999,60.576,-0.795,-2.583,36.063,-0.573,0.575,41.267,1.082,215.607,0,-999,-999,-999,-999,-999,-999,0,"s"
285900,92.845,7.688,52.033,118.725,-999,-999,-999,1.682,22.498,183.801,1.721,0.834,-999,23.063,0.79,0.542,39.684,2.073,-0.545,68.614,-0.693,208.629,1,121.054,0.045,2.87,-999,-999,-999,121.054,"s"
286004,165.111,65.858,125.887,16.775,-999,-999,-999,3.358,16.775,95.592,1.982,-1.393,-999,32.057,-0.571,0.071,63.534,-2.307,2.946,18.287,-0.718,186.942,0,-999,-999,-999,-999,-999,-999,0,"b"
286056,30.003,71.089,24.803,50.248,-999,-999,-999,0.657,36.006,115.113,1.351,-0.563,-999,32.508,1.171,1.973,43.915,1.594,2.476,29.354,-0.382,163.639,1,38.69,2.084,-0.367,-999,-999,-999,38.69,"b"
286177,-999,82.116,66.65,1.11,-999,-999,-999,2.215,1.11,64.289,1.737,-1.357,-999,23.493,-1.114,-2.625,40.796,0.306,1.958,44.337,-0.656,82.265,0,-999,-999,-999,-999,-999,-999,0,"b"
286305,143.044,3.299,99.923,47.186,-999,-999,-999,3.028,9.387,120.598,1.423,1.132,-999,27.066,-2.431,0.246,38.524,-0.309,-1.914,16.875,-1.784,163.009,1,55.009,-3.432,1.88,-999,-999,-999,55.009,"b"
286376,131.079,29.681,100.945,181.892,1.652,290.918,2.044,1.636,1.903,402.686,4.146,0.104,0.915,27.176,0.264,-1.152,112.662,1.898,-1.08,45.288,-0.662,350.023,2,189.019,0.825,2.554,73.829,2.477,0.664,262.848,"s"
286536,116.898,87.698,94.718,37.379,-999,-999,-999,3.223,5.199,134.226,3.043,1.414,-999,25.212,0.272,0.423,76.731,-0.505,-2.705,29.39,-0.352,202.737,1,32.283,4.263,1.009,-999,-999,-999,32.283,"b"
286553,116.103,8.892,79.772,167.623,-999,-999,-999,1.39,2.826,278.815,1.981,1.344,-999,38.162,-1.808,1.801,75.614,-0.48,2.211,55.968,2.074,282.26,1,165.039,1.474,-1.074,-999,-999,-999,165.039,"s"
286747,90.509,4.635,51.024,58.821,-999,-999,-999,2.437,4.517,108.056,1.325,1.151,-999,22.906,-1.061,-1.811,30.352,-0.519,0.564,41.35,0.433,165.247,1,54.798,-0.686,-2.984,-999,-999,-999,54.798,"b"
286847,352.668,87.918,298.92,30.569,-999,-999,-999,4.511,25.148,147.865,2.486,-1.41,-999,27.068,-2.016,1.459,67.297,1.848,-0.869,37.097,-3.02,134.316,1,53.5,-1.452,1.637,-999,-999,-999,53.5,"b"
286856,124.937,42.191,96.739,80.772,0.69,41.434,-0.115,2.131,56.952,240.561,2.266,0.789,0.001,29.611,-2.371,2.034,67.106,-0.82,-2.788,12.192,1.837,293.337,3,57.81,-0.278,0.366,48.027,0.413,0.383,143.845,"b"
286885,-999,78.199,41.549,0.749,-999,-999,-999,1.328,0.749,67.258,0.935,-1.412,-999,34.754,0.923,-2.891,32.504,1.094,2.076,53.269,-0.368,75.899,0,-999,-999,-999,-999,-999,-999,0,"b"
286948,139.985,35.165,100.053,49.524,-999,-999,-999,2.555,6.072,151.689,1.283,-1.067,-999,42.463,-1.389,-0.181,54.471,-2.287,2.21,37.426,3.01,235.682,1,54.755,-2.319,-1.033,-999,-999,-999,54.755,"s"
286956,110.456,37.73,58.124,197.206,0.756,64.693,1.48,1.347,33.446,314.756,3.399,1.35,0.175,24.782,1.304,1.255,84.226,1.773,-0.007,103.069,0.401,295.558,3,133.509,0.896,-2.989,36.511,1.652,-2.573,205.748,"b"
287029,-999,104.959,145.202,124.979,-999,-999,-999,2.569,49.383,190.321,2.073,-0.727,-999,37.018,-2.24,-2.16,76.74,-0.28,2.463,106.02,1.221,182.157,1,76.563,0.633,-1.112,-999,-999,-999,76.563,"b"
287065,80.851,7.758,54.272,58.785,-999,-999,-999,1.874,5.132,128.745,0.894,1.237,-999,35.601,0.161,2.847,31.819,0.104,0.974,22.412,1.265,198.148,1,61.325,-0.351,-1.484,-999,-999,-999,61.325,"b"
287180,96.885,21.946,25.098,490.523,1.355,369.244,-0.45,0.41,27.52,683.886,0.21,1.405,0.682,134.272,-0.542,-0.591,28.248,-0.513,-1,330.606,-0.773,800.661,2,387.129,0.584,2.627,134.238,-0.771,1.952,521.366,"b"
287188,81.774,2.25,52.567,80.581,-999,-999,-999,1.559,3.893,153.353,0.584,1.075,-999,47.783,0.436,2.83,27.921,-0.072,1.356,30.82,1.433,151.906,1,77.648,1.268,-1.15,-999,-999,-999,77.648,"b"
287202,-999,136.48,87.518,99.031,-999,-999,-999,3.211,26.266,192.722,1.627,-1.414,-999,31.41,0.639,0.766,51.094,-0.214,-2.422,111.598,-0.165,235.473,1,110.218,1.051,2.603,-999,-999,-999,110.218,"b"
287244,218.331,14.353,120.946,66.894,4.745,711.456,-5.483,2.559,34.353,298.672,0.633,0.328,0.903,77.851,0.716,-2.511,49.26,1.141,0.013,77.374,0.246,317.232,3,68.626,-1.99,1.841,64.165,2.755,-2.958,171.56,"b"
287264,-999,66.07,151.086,60.345,0.029,70.896,6.183,3.25,48.368,206.013,0.741,-0.466,0,38.372,-1.89,-1.041,28.451,1.197,-2.058,73.016,2.604,241.932,3,53.319,-2.472,0.368,47.265,-2.501,1.887,139.19,"b"
287380,85.13,0.142,51.126,58.573,-999,-999,-999,2.498,31.51,127.175,1.577,1.006,-999,21.436,0.7,-1.828,33.814,0.652,1.958,40.427,1.962,174.383,1,71.925,2.525,-0.515,-999,-999,-999,71.925,"s"
287444,127.07,27.244,88.974,20.238,-999,-999,-999,2.504,20.269,126.666,0.815,-1.25,-999,51.79,-0.833,-0.966,42.197,-0.698,2.816,24.161,1.935,270.453,1,32.679,3.562,-0.303,-999,-999,-999,32.679,"s"
287445,120.758,39.587,86.065,16.817,-999,-999,-999,3.054,22.635,118.433,1.631,-1.414,-999,33.217,-2.081,-3.069,54.161,-1.725,-0.036,9.52,2.082,180.692,1,31.055,-3.461,2.589,-999,-999,-999,31.055,"b"
287448,145.746,4.196,109.121,100.558,-999,-999,-999,2.103,27.294,234.5,2.046,1.093,-999,43.696,1.033,1.461,89.416,0.802,-0.63,24.592,-0.54,194.063,1,101.389,1.754,2.651,-999,-999,-999,101.389,"s"
287540,51.347,43.617,45.003,28.037,-999,-999,-999,1.735,28.037,58.598,0.995,-1.072,-999,29.369,-1.333,2.507,29.229,-1.066,0.792,34.943,-0.71,87.061,0,-999,-999,-999,-999,-999,-999,0,"b"
287581,99.085,47.94,76.379,13.344,-999,-999,-999,2.505,29.464,109.626,1.195,-1.408,-999,31.391,0.989,1.348,37.517,2.259,-2.775,23.265,-0.883,192.315,1,40.719,3.199,0.531,-999,-999,-999,40.719,"b"
287933,219.042,83.531,142.036,23.052,-999,-999,-999,3.542,23.052,80.514,1.426,-1.115,-999,33.191,-1.203,1.106,47.322,1.199,-1.498,36.907,1.715,145.951,0,-999,-999,-999,-999,-999,-999,0,"b"
287953,102.885,55.369,61.477,30.045,-999,-999,-999,2.677,4.747,93.932,1.091,1.073,-999,30.178,-0.199,-2.887,32.928,-0.071,-0.213,24.821,-2.85,128.656,1,30.826,4.121,0.652,-999,-999,-999,30.826,"s"
287982,114.714,23.431,38.868,151.105,2.818,352.008,-1.688,1.552,0.748,234.74,1.251,1.314,0.999,24.709,-0.397,0.476,30.905,-0.595,2.016,111.937,1.615,243.543,2,107.774,0.864,-2.047,71.352,-1.954,-0.871,179.125,"s"
288047,161.195,66.204,109.399,1.579,-999,-999,-999,3.064,1.579,107.612,1.379,-1.403,-999,45.236,-0.131,0.716,62.375,-0.631,-2.544,18.229,0.214,288.118,0,-999,-999,-999,-999,-999,-999,0,"s"
288082,-999,72.526,51.171,225.578,0.638,89.468,-0.011,1.211,29.341,358.889,4.116,0.302,0.02,20.303,-0.679,-0.616,83.569,0.331,0.052,143.898,0.726,403.602,2,152.624,0.018,-2.818,102.393,-0.62,-2.68,255.017,"b"
288096,83.065,33.984,59.291,34.402,-999,-999,-999,2.352,1.2,99.223,1.168,1.324,-999,29.643,-1.14,0.711,34.616,-1.283,-1.637,12.561,0.268,107.146,1,34.964,0.239,2.759,-999,-999,-999,34.964,"b"
288119,111.375,25.2,63.615,124.545,0.789,138.695,2.594,2.038,19.86,390.837,2.032,1.294,0.007,26.1,-0.592,1.834,53.031,-0.78,-2.42,77.119,-2.816,400.611,3,89.397,-1.264,-0.571,85.033,-2.053,0.88,311.706,"b"
288133,89.592,21.473,35.408,182.094,-999,-999,-999,1.07,4.729,254.728,0.642,1.363,-999,43.256,-0.421,-0.585,27.776,-0.319,0.48,122.109,0.109,335.583,1,183.696,-0.233,-3.105,-999,-999,-999,183.696,"s"
288182,79.547,68.609,45.03,175.496,1.408,305.15,-0.045,0.903,159.841,463.662,1.814,0.932,0.625,38.084,0.435,-0.206,69.098,0.189,0.663,86.16,-0.258,723.953,3,123.535,-0.032,-0.711,119.304,1.376,2.754,356.48,"b"
288216,-999,81.156,84.459,5.224,-999,-999,-999,2.336,27.907,98.299,0.977,-1.411,-999,33.095,-0.006,0.275,32.329,1.958,-0.989,57.407,2.837,200.452,1,32.875,-0.805,0.449,-999,-999,-999,32.875,"b"
288234,227.124,36.538,73.465,106.886,-999,-999,-999,2.766,47.621,115.401,1.335,1.391,-999,23.939,-0.452,-0.383,31.958,1.308,1.751,79.056,1.007,191.38,1,59.505,0.12,-2.093,-999,-999,-999,59.505,"s"
288266,89.104,18.394,60.773,72.111,5.485,567.068,-7.085,2.112,6.937,149.636,2.285,1.334,0.66,22.862,-1.425,2.95,52.243,-1.106,0.862,26.61,1.361,223.649,2,44.083,-2.082,-1.637,30.448,3.403,-2.3,74.531,"b"
288413,135.57,48.713,97.828,0.839,-999,-999,-999,2.974,0.839,98.549,1.196,-1.41,-999,44.877,0.857,1.051,53.673,0.826,-2.259,12.631,0.16,62.46,0,-999,-999,-999,-999,-999,-999,0,"b"
288483,76.891,16.222,53.849,74.395,-999,-999,-999,1.827,25.607,132.753,2.307,1.331,-999,22.145,1.123,0.989,51.1,0.783,-0.805,23.425,-0.332,203.31,1,59.507,-0.462,3.099,-999,-999,-999,59.507,"b"
288554,151.759,98.188,106.155,43.118,0.635,100.003,2.97,3.106,31.244,180.392,1.517,1.11,0,33.868,-0.609,2.98,51.375,0.876,0.252,49.558,2.927,380.967,2,56.849,2.07,-0.299,38.3,1.435,2.69,95.149,"b"
288716,83.216,47.294,65.137,0.822,-999,-999,-999,2.804,0.822,64.38,1.407,-1.398,-999,26.751,-1.59,1.773,37.63,-0.989,-0.966,16.991,2.9,38.756,0,-999,-999,-999,-999,-999,-999,0,"b"
288776,85.587,3.468,58.097,92.547,-999,-999,-999,1.612,52.434,108.385,1.246,0.835,-999,29.922,-0.313,-0.124,37.292,1.173,0.502,30.044,0.606,277.995,1,41.17,1.59,-2.966,-999,-999,-999,41.17,"b"
288804,94.561,59.291,62.146,2.806,-999,-999,-999,2.875,2.806,63.627,1.758,-1.342,-999,23.072,-0.894,-1.123,40.555,-1.355,1.715,22.105,-1.708,109.87,0,-999,-999,-999,-999,-999,-999,0,"b"
288892,-999,102.937,64.903,61.07,2.993,283.237,1.242,1.978,81.414,230.533,0.901,-1.034,0.009,37.778,-0.445,-1.423,34.031,-1.374,3.114,77.864,0.007,352.107,3,65.126,0.369,1.747,55.597,3.363,-0.682,158.724,"b"
288893,71.414,23.483,55.077,24.638,-999,-999,-999,2.339,24.638,60.412,1.476,-0.336,-999,24.4,0.629,2.5,36.012,0.923,-1.463,3.919,1.983,88.254,0,-999,-999,-999,-999,-999,-999,0,"b"
288908,83.223,4.662,57.441,240.42,-999,-999,-999,0.891,1.554,397.949,4.213,1.212,-999,30.491,-0.485,-0.957,128.452,-1.347,-1.186,82.122,-1.141,282.586,1,239.006,-1.671,1.997,-999,-999,-999,239.006,"b"
288920,114.536,22.134,79.832,125.466,2.185,169.07,-1.006,1.634,3.607,224.495,0.445,0.844,0.009,67.661,0.432,-1.837,30.115,1.943,-1.214,32.685,-1.935,292.251,2,73.537,-1.526,1.23,53.181,0.659,1.617,126.718,"b"
288938,88.458,41.691,63.919,30.912,-999,-999,-999,2.497,30.912,60.584,1.487,0.756,-999,24.362,-0.172,1.558,36.222,-1.297,-2.495,13.893,1.403,121.749,0,-999,-999,-999,-999,-999,-999,0,"s"
289215,87.183,17.485,66.257,103.451,5.07,601.412,-6.227,1.278,10.888,212.584,0.798,1.403,0.525,61.647,-2.165,-0.833,49.172,-2.479,-2.072,12.937,-1.364,266.434,2,68.014,-2.98,1.479,33.751,2.089,2.091,101.765,"b"
289257,120.942,87.082,84.501,48.239,-999,-999,-999,2.3,4.435,140.337,0.99,-0.795,-999,45.462,-0.047,2.298,45.001,0.432,0.049,42.312,3.058,153.593,1,49.874,-2.02,-0.882,-999,-999,-999,49.874,"b"
289344,72.071,49.914,51.906,11.65,1.19,96.968,3.287,3.134,5.484,130.687,1.466,-1.386,0.146,20.125,1.804,2.987,29.495,1.083,-0.247,21.281,2.72,240.016,2,40.826,1.313,1.441,40.241,2.503,-1.493,81.067,"b"
289378,120.659,18.413,59.755,106.99,-999,-999,-999,1.814,26.649,177.597,0.607,1.308,-999,48.664,-2.376,-1.076,29.556,-2.347,-2.889,65.181,-2.467,286.158,1,99.377,2.011,0.767,-999,-999,-999,99.377,"s"
289405,97.154,78.062,71.445,9.99,-999,-999,-999,2.682,9.99,76.087,1.834,-1.391,-999,26.849,-2.019,0.329,49.239,-1.735,-2.338,34.9,1.491,106.903,0,-999,-999,-999,-999,-999,-999,0,"b"
289620,-999,134.092,154.216,5.014,-999,-999,-999,2.965,5.014,122.97,2.134,-1.315,-999,39.243,-1.031,1.853,83.728,0.684,-2.012,55.915,0.728,194.896,0,-999,-999,-999,-999,-999,-999,0,"b"
289634,120.264,5.626,57.063,152.08,-999,-999,-999,1.343,27.04,254.686,0.347,1.118,-999,77.784,-0.479,0.74,27.012,-0.407,2.08,81.598,1.96,323.586,1,149.89,0.124,-1.479,-999,-999,-999,149.89,"s"
289717,230.892,173.449,154.265,75.036,-999,-999,-999,2.409,14.995,279.291,3.292,-0.725,-999,44.778,0.898,1.943,147.403,0.496,-0.433,51.301,2.562,201.908,1,87.11,0.336,3.138,-999,-999,-999,87.11,"s"
289739,-999,81.111,132.915,93.989,-999,-999,-999,3.769,2.143,170.201,0.722,1.413,-999,43.751,-0.56,2.804,31.569,1.814,-0.551,81.622,-2.402,171.907,1,94.881,0.369,0.673,-999,-999,-999,94.881,"b"
289805,-999,56.492,39.325,5.954,-999,-999,-999,1.695,5.954,52.532,1.129,-1.409,-999,24.677,0.295,1.402,27.855,0.342,3.096,36.089,-0.989,97.599,0,-999,-999,-999,-999,-999,-999,0,"s"
289808,89.615,41.21,70.767,7.293,-999,-999,-999,2.695,7.293,69.114,0.976,-1.407,-999,34.98,1.576,1.349,34.134,2.248,-1.26,15.659,2.823,157.757,0,-999,-999,-999,-999,-999,-999,0,"b"
289821,129.367,74.465,69.852,37.514,-999,-999,-999,3.184,2.968,103.671,1.512,1.412,-999,25.345,-0.909,2.346,38.325,-1.886,-0.907,42.776,3.043,191.091,1,40.001,3.299,0.253,-999,-999,-999,40.001,"b"
290054,54.064,5.43,38.96,66.133,-999,-999,-999,1.294,37.977,91.401,1.513,0.69,-999,24.209,1.417,-2.81,36.636,2.388,-1.954,12.267,-1.697,124.313,1,30.557,1.076,0.66,-999,-999,-999,30.557,"b"
290073,86.903,46.715,36.219,163.101,2.196,273.876,-1.205,1.09,5.528,295.894,1.569,1.344,0.29,27.656,0.933,-0.929,43.4,1.221,-1.981,103.062,-1.267,400.745,2,187.92,1.096,1.924,36.918,-1.099,-0.571,224.838,"b"
290109,53.054,57.452,46.822,2.491,-999,-999,-999,2.061,2.491,53.467,1.437,-1.379,-999,21.939,-0.556,2.594,31.528,0.063,-1.724,29.187,0.763,67.313,0,-999,-999,-999,-999,-999,-999,0,"b"
290124,129.84,79.63,77.543,86.684,0.267,83.566,2.386,2.465,65.838,275.617,0.561,0.639,0.485,54.342,-1.974,-0.447,30.465,-1.664,-2.892,55.869,-0.281,336.723,3,49.077,-1.684,2.704,40.064,-1.417,0.425,190.81,"s"
290157,-999,114.16,85.657,25.91,-999,-999,-999,2.385,25.251,124.33,1.761,-1.4,-999,33.499,-1.434,0.622,58.978,-2.031,-1.687,66.333,2.297,227.029,1,31.854,0.165,-1.302,-999,-999,-999,31.854,"b"
290195,95.444,30.546,65.329,11.492,-999,-999,-999,3.052,20.185,92.917,1.036,1.401,-999,30.22,2.371,-3.018,31.321,1.652,0.298,8.313,2.783,137.295,1,31.375,-1.065,-1.004,-999,-999,-999,31.375,"s"
290199,-999,56.265,46.457,1.755,-999,-999,-999,2.067,1.755,52.734,1.461,-1.392,-999,21.43,-1.418,-1.19,31.304,-0.751,3.136,28.839,0.712,66.499,0,-999,-999,-999,-999,-999,-999,0,"b"
290251,-999,113.23,61.03,13.474,-999,-999,-999,1.749,13.474,81.982,1.645,-1.34,-999,30.992,0.118,-0.599,50.99,0.085,1.15,66.785,-2.482,124.082,0,-999,-999,-999,-999,-999,-999,0,"s"
290268,-999,130.379,354.951,59.453,-999,-999,-999,4.541,5,145.879,3.021,-0.409,-999,22.369,-2.352,-0.289,67.58,2.084,-1.259,68.185,1.317,114.302,1,55.93,2.83,3.124,-999,-999,-999,55.93,"b"
290270,113.567,12.945,81.665,46.039,-999,-999,-999,2.183,0.691,143.962,0.501,-0.487,-999,65.014,-0.31,-0.172,32.572,-0.296,-2.355,11.974,-3.022,156,1,46.376,-2.27,2.244,-999,-999,-999,46.376,"b"
290422,109.746,7.312,77.004,0.746,-999,-999,-999,3.173,0.746,69.563,0.725,-1.393,-999,40.323,-0.594,-2.632,29.24,-1.575,0.634,11.208,0.227,45.108,0,-999,-999,-999,-999,-999,-999,0,"s"
