"EventId","DER_mass_MMC","DER_mass_transverse_met_lep","DER_mass_vis","DER_pt_h","DER_deltaeta_jet_jet","DER_mass_jet_jet","DER_prodeta_jet_jet","DER_deltar_tau_lep","DER_pt_tot","DER_sum_pt","DER_pt_ratio_lep_tau","DER_met_phi_centrality","DER_lep_eta_centrality","PRI_tau_pt","PRI_tau_eta","PRI_tau_phi","PRI_lep_pt","PRI_lep_eta","PRI_lep_phi","PRI_met","PRI_met_phi","PRI_met_sumet","PRI_jet_num","PRI_jet_leading_pt","PRI_jet_leading_eta","PRI_jet_leading_phi","PRI_jet_subleading_pt","PRI_jet_subleading_eta","PRI_jet_subleading_phi","PRI_jet_all_pt","Label"
287905,96.912,73.211,69.762,20.436,-999,-999,-999,2.647,20.436,74.512,1.729,-0.044,-999,27.303,1.653,1.328,47.209,1.773,-2.31,28.799,1.072,92.928,0,-999,-999,-999,-999,-999,-999,0,"b"
288065,114.029,49.232,64.893,194.301,5.213,973.816,-3.86,1.175,2.66,313.982,0.906,1.332,0.71,59.618,-0.787,-2.322,54.022,-0.188,-1.311,95.503,-2.011,331.58,2,169.715,0.894,1.138,30.627,-4.32,1.653,200.342,"s"
288086,149.938,24.742,105.374,49.315,-999,-999,-999,2.894,1.958,144.591,1.384,1.394,-999,39.197,-0.884,-2.326,54.233,0.257,0.334,22.67,-0.387,120.36,1,51.161,4.094,2.752,-999,-999,-999,51.161,"s"
288140,-999,87.504,66.231,18.982,-999,-999,-999,1.6,18.982,83.723,0.975,-1.413,-999,42.4,-2.147,0.349,41.322,-1.09,-0.852,50.268,2.858,221.471,0,-999,-999,-999,-999,-999,-999,0,"s"
288248,152.828,28.258,106.609,24.131,-999,-999,-999,3.123,24.131,106.286,1.381,1.414,-999,44.642,0.542,2.371,61.644,0.183,-0.809,10.642,-1.978,89.387,0,-999,-999,-999,-999,-999,-999,0,"s"
288439,141.078,57.567,116.879,48.369,-999,-999,-999,2.796,48.369,63.883,1.691,-0.187,-999,23.741,-2.336,2.23,40.142,0.45,2.468,22.699,-0.061,157.664,0,-999,-999,-999,-999,-999,-999,0,"b"
288544,107.819,49.056,83.035,20.547,-999,-999,-999,2.183,9.605,123.762,0.631,-1.219,-999,57.467,-0.727,-2.843,36.26,-1.227,1.316,47.378,0.049,224.507,1,30.036,-0.125,-1.707,-999,-999,-999,30.036,"b"
288574,102.744,59.009,61.11,81.339,-999,-999,-999,1.97,48.006,119.245,0.771,1.15,-999,41.745,-1.323,1.118,32.178,-1.253,-0.85,43.86,0.956,198.353,1,45.322,-2.735,-1.963,-999,-999,-999,45.322,"b"
288702,94.229,17.899,69.234,1.773,-999,-999,-999,3.089,1.773,62.726,0.863,-1.413,-999,33.671,0.726,-1.673,29.054,-0.207,1.666,8.058,0.416,120.005,0,-999,-999,-999,-999,-999,-999,0,"s"
289494,-999,89.893,63.821,3.697,-999,-999,-999,2.234,3.697,77.035,2.274,-1.313,-999,23.528,-0.595,0.738,53.507,-0.657,2.971,39.565,-0.602,81.212,0,-999,-999,-999,-999,-999,-999,0,"b"
289514,99.72,33.296,73.551,114.064,0.123,456.637,0.505,1.272,51.901,824.124,0.567,0.597,0,81.866,1.313,1.849,46.42,1.524,0.594,11.303,2.222,890.062,3,260.24,-0.775,-2.858,202.267,-0.651,-0.031,695.839,"b"
289753,94.817,60.659,48.758,29.34,-999,-999,-999,2.91,2.745,80.645,1.311,1.188,-999,21.252,0.174,-0.631,27.87,-0.091,2.266,33.809,-0.566,147.33,1,31.524,-2.942,2.765,-999,-999,-999,31.524,"b"
289780,270.381,40.984,132.179,131.818,0.164,58.418,0.698,2.84,2.775,240.344,1.65,1.364,0,36.367,-1.59,-0.356,60.011,0.338,1.729,79.151,1.126,231.243,2,90.267,0.921,-1.758,53.699,0.758,-2.551,143.966,"b"
290159,136.436,46.402,93.306,42.867,-999,-999,-999,3.082,42.867,69.954,1.995,1.393,-999,23.357,-0.676,-0.691,46.598,1.158,1.786,20.3,0.076,155.312,0,-999,-999,-999,-999,-999,-999,0,"s"
290477,-999,104.894,108.276,8.754,-999,-999,-999,2.163,8.754,123.129,1.192,-1.406,-999,56.183,-2.218,-2.196,66.946,-2.256,-0.033,50.188,2.229,120.275,0,-999,-999,-999,-999,-999,-999,0,"s"
290637,132.12,61.245,111.14,22.599,-999,-999,-999,2.633,22.599,113.194,1.012,-1.399,-999,56.247,-0.496,1.46,56.947,-0.132,-1.148,42.846,-2.485,215.12,0,-999,-999,-999,-999,-999,-999,0,"s"
290735,107.199,83.465,95.637,26.834,-999,-999,-999,2.003,30.215,145.982,1.186,-1.414,-999,51.728,0.202,-0.168,61.375,0.481,1.815,35.939,-2.279,193.873,1,32.878,2.526,-3.109,-999,-999,-999,32.878,"b"
291257,107.034,23.381,72.793,49.997,-999,-999,-999,2.809,49.997,49.232,1.13,1.411,-999,23.118,-0.072,-0.385,26.113,-2.154,1.5,21.177,0.46,122.873,0,-999,-999,-999,-999,-999,-999,0,"s"
291413,-999,78.696,36.856,42,-999,-999,-999,1.517,1.989,92.496,1,-0.927,-999,26.165,-0.227,-0.241,26.166,-0.729,1.191,59.244,-1.88,127.261,1,40.165,-0.932,2.008,-999,-999,-999,40.165,"b"
291454,97.273,66.425,46.361,61.945,1.086,41.201,-0.289,2.301,2.874,116.922,1.349,1.224,0.287,21.829,0.418,-1.759,29.444,0.527,0.539,50.964,-1.521,172.912,2,33.837,-0.623,2.144,31.812,0.463,1.8,65.649,"b"
291536,-999,109.187,210.535,185.548,0.262,127.047,0.349,3.453,21.319,379.708,1.159,-1.408,0,67.863,-1.727,0.629,78.627,0.096,-2.304,188.599,3.05,483.038,2,194.591,-0.736,-0.103,38.627,-0.474,1.447,233.218,"b"
291793,137.868,42.838,101.376,222.468,-999,-999,-999,1.465,25.805,410.286,3.421,0.556,-999,40.629,-0.563,-1.997,139.003,-0.258,2.853,84.366,2.455,369.528,1,230.654,-0.681,-0.362,-999,-999,-999,230.653,"s"
291836,130.696,47.08,103.125,78.026,-999,-999,-999,2.501,25.129,170.516,4.171,-1.371,-999,20.927,2.265,-2,87.279,0.671,2.356,10.134,0.529,181.731,1,62.31,-0.113,-0.378,-999,-999,-999,62.31,"b"
291862,-999,142.643,75.333,99.025,1.574,160.329,0.297,2.49,20.437,216.729,1.993,-1.413,0.881,26.992,-1.316,-0.864,53.803,-0.677,1.543,128.575,-2.679,217.029,2,71.834,-1.745,-0.406,64.101,-0.17,1.375,135.934,"b"
291973,139.133,59.363,85.793,1.903,-999,-999,-999,3.343,1.903,74.885,1.675,-1.411,-999,27.991,-0.482,0.217,46.895,0.713,-2.944,18.865,0.069,110.004,0,-999,-999,-999,-999,-999,-999,0,"b"
292716,114.544,40.902,77.793,14.837,-999,-999,-999,3.108,14.837,77.895,1.21,-1.414,-999,35.251,1.047,3.021,42.643,0.885,-0.158,16.049,1.637,111.716,0,-999,-999,-999,-999,-999,-999,0,"s"
292769,100.044,14.427,70.746,26.254,-999,-999,-999,2.799,26.254,73.622,0.581,1.414,-999,46.565,2.155,-0.349,27.057,2.469,2.433,5.192,1.124,200.475,0,-999,-999,-999,-999,-999,-999,0,"b"
292919,27.905,85.567,23.292,39.548,6.296,967.158,-8.985,0.695,1.346,157.907,1.977,-0.624,0.429,24.271,-1.894,3.068,47.986,-1.933,2.374,38.945,-1.055,252.961,2,53.552,-2.186,-0.637,32.098,4.111,1.67,85.65,"b"
293566,106.2,37.814,74.351,71.782,-999,-999,-999,2.108,23.205,156.084,0.655,1.322,-999,49.774,-1.655,-0.907,32.58,-2.446,1.046,23.895,-0.443,240.196,1,73.731,0.596,-3.123,-999,-999,-999,73.731,"b"
294384,105.159,3.747,52.742,159.906,6.839,2997.408,-11.5,1.809,7.188,276.326,2.403,1.049,0.844,21.351,1.342,2.524,51.316,0.966,-1.99,110.737,-2.039,341.489,2,129.132,2.979,0.468,74.527,-3.861,1.853,203.659,"s"
294714,101.075,1.989,75.171,32.226,-999,-999,-999,3.277,0.161,100.98,1.732,1.399,-999,25.195,0.847,2.207,43.625,-0.176,-0.963,13.779,-1.044,65.716,1,32.161,-0.394,2.118,-999,-999,-999,32.161,"b"
295128,100.295,89.179,88.826,35.209,-999,-999,-999,1.906,5.478,141.184,1.503,-1.372,-999,42.482,-1.096,1.052,63.872,-1.788,2.828,34.011,-0.905,186.749,1,34.83,-2.183,-1.169,-999,-999,-999,34.83,"b"
295686,86.264,45.257,56.178,3.197,-999,-999,-999,2.897,3.197,58.019,1.571,-1.305,-999,22.568,-0.773,-2.025,35.451,-0.725,0.872,14.542,-2.434,110.347,0,-999,-999,-999,-999,-999,-999,0,"s"
295800,-999,86.163,97.975,104.75,-999,-999,-999,3.66,27.761,141.069,0.876,1.413,-999,32.434,0.017,2.461,28.424,2.135,-0.524,98.785,1.374,146.551,1,80.21,0.578,-1.892,-999,-999,-999,80.21,"b"
295986,113.018,38.059,74.521,1.669,-999,-999,-999,3.176,1.669,70.899,1.286,1.095,-999,31.016,-0.196,-2.773,39.883,0.49,0.329,9.084,-2.768,118.807,0,-999,-999,-999,-999,-999,-999,0,"s"
295990,28.091,60.143,27.28,27.536,-999,-999,-999,0.99,27.536,54.885,1.029,-0.778,-999,27.051,-1.501,1.26,27.834,-2.221,1.94,32.679,-1.049,69.94,0,-999,-999,-999,-999,-999,-999,0,"b"
296532,94.809,70.919,43.436,133.13,-999,-999,-999,1.336,28.736,181.048,1.633,0.991,-999,26.772,2.061,1.961,43.708,1.537,-3.093,85.436,1.952,238.638,1,110.567,0.72,-0.725,-999,-999,-999,110.567,"b"
296681,168.665,103.411,104.634,130.404,3.396,481.456,-2.801,2.251,39.255,373.127,0.98,1.349,1,57.946,0.628,1.595,56.806,0.311,-2.46,84.568,2.14,557.653,3,134.767,-1.41,-0.644,54.563,1.987,-3.107,258.375,"s"
297279,110.514,43.121,77.044,37.043,3.162,453.948,-1.476,2.595,4.888,258.464,1.41,1.386,0.972,32.614,0.194,2.827,45.995,0.746,-0.921,15.917,-2.765,296.11,2,98.281,-0.569,0.266,81.574,2.593,3.082,179.855,"s"
297751,148.324,4.24,85.5,37.519,5.443,813.249,-6.641,2.662,4.701,203.552,0.396,1.205,0.953,69.384,0.556,-3.078,27.445,0.279,-0.43,32.405,-0.572,261.495,2,55.756,3.596,2.066,50.967,-1.847,-0.334,106.723,"s"
297967,119.544,23.548,86.173,140.305,1.476,356.805,2.123,1.514,73.304,557.342,1.729,0.41,0,40.178,-0.214,0.851,69.463,1.214,1.356,39.649,1.809,632.317,3,167.993,-2.372,-0.791,115.615,-0.895,2.765,447.701,"b"
298100,88.279,42.606,74.068,25.575,-999,-999,-999,2.561,25.575,52.877,1.448,-1.293,-999,21.6,-0.588,-1.611,31.277,1.519,-0.155,14.968,2.634,136.012,0,-999,-999,-999,-999,-999,-999,0,"b"
298201,-999,99.887,105.822,113.943,1.618,167.494,4.131,3.054,72.971,274.977,0.438,-1.399,0.978,68.216,0.871,-0.998,29.845,2.067,1.812,94.31,-2.017,356.029,3,85.715,2.996,0.338,47.395,1.379,2.782,176.916,"b"
298765,287.723,87.66,244.596,77.785,2.432,212.312,-1.467,3.498,22.015,244.81,2.414,-0.769,0.019,30.459,-0.999,0.443,73.532,2.317,1.555,41.896,-2.907,226.906,2,110.008,1.112,-1.497,30.811,-1.32,2.149,140.819,"b"
299432,110.484,10.289,66.961,267.184,0.546,109.422,0.368,0.857,70.061,474.996,0.332,1.41,0,132.875,0.408,2.512,44.085,-0.375,2.862,92.549,2.7,460.951,3,152.065,0.938,-0.601,76.656,0.392,0.232,298.037,"s"
299676,116.169,74.81,55.739,45.903,-999,-999,-999,3.098,4.186,97.078,1.172,1.411,-999,25.464,0.37,-1.426,29.835,0.069,1.774,49.176,-1.802,104.366,1,41.779,-1.972,1.253,-999,-999,-999,41.779,"s"
299733,141.347,26.587,91.854,26.694,-999,-999,-999,3.307,26.694,84,0.529,1.414,-999,54.936,-2.046,-0.105,29.064,-0.966,3.021,32.103,2.12,119.735,0,-999,-999,-999,-999,-999,-999,0,"s"
299835,143.078,30.004,51.203,408.766,1.924,250.269,-0.882,0.73,16.973,632.866,0.159,1.411,0.015,179.658,-2.177,-2.77,28.604,-2.174,2.783,210,-3.11,779.848,2,393.693,-1.169,0.174,30.911,0.755,0.086,424.604,"s"
300168,108.004,10.863,60.462,130.4,-999,-999,-999,2.062,2.169,210.749,2.572,1.153,-999,21.961,1.394,1.461,56.492,1.366,-2.76,81.241,-2.92,212.65,1,132.295,2.095,0.123,-999,-999,-999,132.295,"s"
300961,93.459,62.541,69.075,40.297,1.389,103.365,5.017,2.356,24.878,161.491,2.159,0.38,0.999,22.394,-1.172,2.4,48.35,-2.319,0.343,22.989,2.776,168.281,2,51.104,-1.651,-0.459,39.642,-3.039,-2.433,90.747,"b"
301122,88.327,47.025,60.702,61.948,-999,-999,-999,2.013,22.024,140.147,1.528,1.285,-999,28.244,1.543,-2.36,43.169,2.084,-0.421,25.902,-1.981,243.594,1,68.735,1.396,1.395,-999,-999,-999,68.735,"s"
301383,88.379,10.986,55.572,33.334,-999,-999,-999,3.185,1.244,87.154,1.211,1.414,-999,24.268,-1.424,0.052,29.393,-1.988,-3.096,28.474,2.805,95.616,1,33.493,-3.093,-0.246,-999,-999,-999,33.493,"b"
301929,93.379,13.315,66.519,60.856,2.801,261.505,-0.093,1.89,32.656,246.542,1.099,0.425,0.006,39.093,1.701,3.127,42.963,1.798,1.239,25.803,0.837,215.543,3,83.692,0.034,-2.299,47.845,-2.768,-0.492,164.486,"b"
302452,180.712,61.527,104.874,22.796,-999,-999,-999,3.36,22.796,94.265,2.175,1.414,-999,29.693,0.884,-2.683,64.571,2.121,0.476,15.68,3.101,100.879,0,-999,-999,-999,-999,-999,-999,0,"b"
302497,124.456,19.834,86.109,46.618,-999,-999,-999,2.679,16.542,122.545,1.345,1.381,-999,36.309,1.146,0.444,48.834,0.469,3.035,20.744,2.402,210.687,1,37.401,2.741,-0.51,-999,-999,-999,37.401,"s"
303018,131.184,11.071,76.87,57.4,0.739,171.998,2.721,2.386,9.257,289.336,0.557,1.286,0.984,52.962,-2.31,2.763,29.521,-1.644,0.472,33.121,0.828,325.241,3,115.699,-1.321,-1.51,55.174,-2.06,1.529,206.852,"s"
303084,146.17,8.971,73.434,39.889,-999,-999,-999,3.207,1.057,110.741,0.629,1.411,-999,42.833,-1.082,-2.381,26.963,-0.286,0.725,54.613,0.491,155.975,1,40.945,2.134,-2.779,-999,-999,-999,40.945,"s"
303096,139.05,14.634,75.908,49,1.303,128.396,-0.418,2.372,43.731,226.878,0.545,0.192,0.193,52.295,1.523,-0.938,28.482,0.753,1.305,51.872,1.688,238.355,3,56.885,0.569,-0.998,48.033,-0.734,2.219,146.101,"s"
303141,96,43.864,57.566,16.658,-999,-999,-999,2.871,16.658,58.541,1.727,1.363,-999,21.466,1.548,-2.393,37.075,2.051,1.063,14.586,-2.756,148.812,0,-999,-999,-999,-999,-999,-999,0,"b"
303241,92.357,12.226,68.029,45.571,-999,-999,-999,2.043,6.841,110.535,1.132,-0.792,-999,33.45,-1.735,-1.02,37.875,-0.625,0.695,2.914,1.938,225.429,1,39.21,-1.15,-3.115,-999,-999,-999,39.21,"b"
303314,97.981,29.912,72.918,62.995,0.932,67.516,1.074,1.669,2.572,180.924,0.736,-0.34,0,57.068,-0.443,1.203,42.007,-0.673,2.856,24.555,-2.459,238.891,2,43.491,0.67,-1.513,38.358,1.602,-0.113,81.849,"b"
303328,79.689,3.65,39.204,89.944,0.713,116.286,1.338,1.677,0.252,189.066,1.059,0.906,0.99,25.267,-1.63,-0.127,26.758,-1.246,-1.759,62.812,-1.848,192.953,2,86.463,-1.567,1.02,50.578,-0.854,2.814,137.041,"b"
303647,127.477,28.97,88.301,42.833,-999,-999,-999,2.991,2.031,138.811,0.369,-1.414,-999,70.816,0.931,0.624,26.149,0.439,-2.326,16.705,2.426,134.736,1,41.846,1.341,-2.209,-999,-999,-999,41.846,"s"
303679,130.966,62.832,83.133,10.597,-999,-999,-999,3.109,10.597,81.251,1.589,1.399,-999,31.382,1.784,-2.985,49.869,2.425,0.256,20.497,3.024,125.895,0,-999,-999,-999,-999,-999,-999,0,"b"
303986,96.306,1.081,61.874,105.76,1.122,204.671,0.014,1.447,1.865,295.731,0.459,1.033,0.844,66.898,-1.387,0.85,30.733,-0.804,2.174,35.569,2.142,320.415,2,104.464,-1.135,-2.545,93.635,-0.012,-0.536,198.099,"b"
304030,54.487,18.109,39.386,101.873,2.386,202.031,-0.75,1.038,1.093,207.391,2.552,1.025,0.999,23.203,-1.684,-3.134,59.215,-0.781,2.638,22.736,3.137,215.893,2,66.216,0.373,0.31,58.758,-2.013,-0.945,124.974,"b"
304122,75.263,41.725,59.13,1.271,-999,-999,-999,2.689,1.271,60.336,1.321,-1.403,-999,26.001,-0.467,1.248,34.335,-0.097,-1.416,15.319,2.582,64.058,0,-999,-999,-999,-999,-999,-999,0,"b"
304305,130,11.387,75.52,162.566,-999,-999,-999,1.412,30.952,264.154,0.748,0.782,-999,61.64,-0.914,-0.034,46.13,-1.921,0.956,79.855,1.144,332.583,1,156.384,-2.872,-2.222,-999,-999,-999,156.384,"s"
304520,100.117,14.33,62.817,44.851,-999,-999,-999,3.103,6.191,99.311,1.65,-1.382,-999,22.487,2.198,-0.972,37.094,1.356,2.325,31.727,1.904,199.868,1,39.73,0.736,-1.112,-999,-999,-999,39.73,"b"
304634,132.636,57.393,98.794,59.884,3.993,384.007,-3.261,2.295,51.343,247.721,0.657,-0.187,0.976,66.781,1.244,1.863,43.884,1.161,-2.126,19.4,1.379,253.255,3,53.526,-1.145,0.088,48.919,2.847,-2.913,137.055,"s"
304991,-999,80.973,64.368,14.663,-999,-999,-999,2.207,14.663,51.844,1.253,-1.303,-999,23.009,-0.692,2.527,28.836,1.284,1.545,57.891,-1.327,117.006,0,-999,-999,-999,-999,-999,-999,0,"b"
305284,58.042,54.444,45.875,44.738,0.636,67.944,1.98,1.437,2.049,151.523,2.19,-1.377,0,23.418,-0.268,0.823,51.279,-0.495,-0.596,17.883,-2.83,239.78,2,41.853,1.125,1.965,34.973,1.76,-2.467,76.826,"b"
305289,308.167,68.296,213.931,338.183,2.375,494.089,-0.961,2.971,49.988,835.144,6.991,1.316,0.748,30.949,-0.307,-0.332,216.37,1.31,-2.825,148.971,-2.442,937.236,3,191.416,-0.517,0.141,131.17,1.858,1.085,587.825,"b"
305352,100.233,8.171,67.718,13.282,-999,-999,-999,3.121,13.282,66.885,1.239,1.413,-999,29.867,-1.839,-1.606,37.018,-2.221,1.58,6.208,2.125,167.447,0,-999,-999,-999,-999,-999,-999,0,"b"
305403,94.918,26.668,67.713,70.835,-999,-999,-999,2.125,1.154,133.028,1.666,1.238,-999,22.933,0.344,-2.9,38.211,2.098,2.183,21.77,-3.139,159.05,1,71.883,1.26,-0.378,-999,-999,-999,71.883,"b"
305454,201.954,104.728,120.468,0.734,-999,-999,-999,3.109,0.734,117.578,1.875,-1.359,-999,40.894,0.191,2.96,76.685,0.973,-0.048,35.992,-3.028,58.467,0,-999,-999,-999,-999,-999,-999,0,"b"
305473,141.305,14.973,94.642,0.758,-999,-999,-999,3.115,0.758,83.825,0.563,-1.354,-999,53.637,-0.866,0.814,30.188,0.327,-2.064,25.393,-2.612,109.964,0,-999,-999,-999,-999,-999,-999,0,"s"
305568,107.211,6.624,66.681,25.407,0.887,136.735,2.311,3.109,12.707,213.467,0.996,-0.552,0,26.917,1.417,-2.733,26.798,0.02,0.045,24.362,0.304,289.301,3,79.072,-2.027,-3.105,48.353,-1.14,-0.129,159.752,"b"
305822,141.372,33.135,51.981,128.235,4.139,405.098,-3.913,1.906,26.651,166.432,1.236,1.371,0.919,28.041,-0.495,0.393,34.654,-0.007,-1.449,90.392,-0.848,257.782,2,53.122,-2.678,2.48,50.616,1.461,2.119,103.737,"s"
306049,138.431,101.483,84.132,206.144,0.831,145.486,0.45,1.305,111.611,517.092,0.723,0.753,0.687,79.458,1.072,-1.894,57.435,0.535,-0.705,105.916,-2.121,678.575,3,161.771,1.205,1.833,140.735,0.374,1.448,380.199,"s"
306383,81.833,30.115,58.299,18.95,6.183,728.644,-9.475,2.369,14.45,129.391,1.257,-1.363,0.878,28.029,-0.93,1.622,35.232,-0.828,-2.294,16.262,-0.933,265.744,2,33.179,3.379,-0.232,32.951,-2.804,1.871,66.129,"b"
306518,138.322,91.219,70.29,74.949,-999,-999,-999,2.191,1.628,154.76,1.73,1.13,-999,29.723,-0.638,-1.746,51.426,-0.968,2.371,55.728,-1.872,167.395,1,73.611,-1.39,0.685,-999,-999,-999,73.611,"s"
306646,-999,176.881,114.915,200.431,0.759,104.792,-0.048,2.126,46.071,414.777,0.763,0.334,0.002,71.327,-0.112,2.435,54.432,0.636,0.444,164.8,2.854,429.937,3,137.826,0.069,-0.607,105.259,-0.69,-0.864,289.018,"b"
306763,112.414,42.308,92.139,1.132,-999,-999,-999,3.336,1.132,57.67,1.198,-1.406,-999,26.24,0.48,2.445,31.43,-1.661,-1.279,17.836,0.931,100.597,0,-999,-999,-999,-999,-999,-999,0,"b"
307518,-999,62.618,78.979,35.492,-999,-999,-999,2.073,35.492,91.312,1.108,-1.27,-999,43.326,-0.652,1.949,47.987,-0.398,-0.108,47.516,-1.538,192.311,0,-999,-999,-999,-999,-999,-999,0,"b"
307931,136.542,11.733,90.725,34.001,-999,-999,-999,2.699,25.628,152.121,0.913,-0.497,-999,48.636,0.231,0.725,44.402,0.169,-1.973,33.304,-2.279,161.742,1,59.084,-1.551,1.61,-999,-999,-999,59.084,"s"
308123,-999,106.825,36.381,28.195,-999,-999,-999,1.325,28.195,61.619,1.92,-1.075,-999,21.105,0.755,1.256,40.514,1.082,2.54,70.512,-0.675,110.774,0,-999,-999,-999,-999,-999,-999,0,"b"
308384,63.639,66.879,49.515,19.531,-999,-999,-999,1.968,19.531,62.138,1.926,-1.042,-999,21.238,1.881,1.61,40.899,1.583,-2.729,27.352,0.372,127.763,0,-999,-999,-999,-999,-999,-999,0,"b"
308495,74.594,46.117,52.996,21.15,1.509,84.478,0.51,2.951,32.306,117.373,1.026,-1.412,0.001,25.617,-0.573,0.887,26.286,-1.034,-2.482,26.684,-0.369,238.547,2,34.716,0.284,0.052,30.753,1.794,-2.695,65.469,"b"
308587,100.571,19.341,62.637,73.718,0.222,139.086,0.211,2.358,41.597,256.744,1.762,1.327,0,25.515,-1.971,-0.274,44.956,-2.015,-2.632,41.536,-2.181,349.043,3,97.572,0.583,0.449,47.551,0.362,-2.695,186.272,"b"
308619,98.569,48.786,71.118,32.272,-999,-999,-999,2.651,2.743,108.644,1.387,1.381,-999,31.112,-0.403,1.972,43.142,-0.439,-1.66,18.932,2.578,148.455,1,34.39,-0.589,0.078,-999,-999,-999,34.39,"s"
309045,96.779,3.501,53.101,147.761,0.223,74.083,0.035,1.252,31.472,267.472,0.754,0.917,0,48.837,-1.332,0.218,36.803,-2.211,-0.675,76.74,-0.74,391.844,3,105.325,0.33,-3.105,44.216,0.107,2.159,181.832,"b"
309362,-999,78.545,30.949,3.968,-999,-999,-999,1.067,3.968,56.896,0.928,-1.402,-999,29.507,0.291,1.551,27.389,-0.6,2.138,57.229,-1.257,112.515,0,-999,-999,-999,-999,-999,-999,0,"b"
309925,84.329,30.154,65.348,199.07,0.878,172.704,2.361,0.816,34.611,517.907,0.341,0.381,0,135.672,0.165,2.951,46.294,-0.507,2.488,24.362,-2.864,654.994,3,142.71,1.159,-0.545,87.711,2.037,0.761,335.941,"b"
310152,-999,113.963,104.82,0.61,-999,-999,-999,2.344,0.61,107.608,1.576,-1.38,-999,41.766,1.105,-1.22,65.842,0.197,2.902,55.575,0.445,149.892,0,-999,-999,-999,-999,-999,-999,0,"s"
310155,79.477,63.607,44.969,113.272,-999,-999,-999,1.264,5.389,189.234,2.225,0.955,-999,25.022,-1.268,-1.892,55.669,-1.733,-3.067,55.656,-1.851,208.877,1,108.543,-1.443,0.825,-999,-999,-999,108.543,"b"
310168,-999,84.171,26.029,57.332,-999,-999,-999,1.051,57.332,47.939,1.316,-0.168,-999,20.696,2.431,-1.872,27.243,1.406,-1.639,79.81,0.612,110.836,0,-999,-999,-999,-999,-999,-999,0,"b"
310205,126.578,19.101,68.004,72.346,-999,-999,-999,2.781,36.707,104.329,1.231,1.361,-999,30.787,2.227,-2.464,37.902,1.905,0.298,58.97,-0.109,180.596,1,35.641,0.836,2.933,-999,-999,-999,35.641,"b"
310222,68.676,37.26,53.821,2.127,-999,-999,-999,2.732,2.127,49.501,1.165,-1.405,-999,22.866,-0.774,-0.285,26.635,0.235,-2.823,16.145,1.228,93.956,0,-999,-999,-999,-999,-999,-999,0,"b"
310331,103.74,21.183,78.584,3.762,-999,-999,-999,3.231,3.762,62.667,1.007,-1.412,-999,31.222,0.432,1.347,31.445,-0.979,-1.559,4.587,2.564,105.91,0,-999,-999,-999,-999,-999,-999,0,"s"
310685,126.532,27.471,96.496,43.303,-999,-999,-999,2.911,43.303,96.692,1.042,1.405,-999,47.35,-1.073,1.797,49.342,-0.87,-1.107,33.121,-0.413,151.048,0,-999,-999,-999,-999,-999,-999,0,"s"
311263,124.459,99.377,101.655,29.356,-999,-999,-999,2.32,29.356,116.42,2.009,-1.235,-999,38.69,-0.84,-0.023,77.73,-1.163,2.275,32.289,-1.122,165.612,0,-999,-999,-999,-999,-999,-999,0,"b"
311570,224.036,300.969,208.3,279.203,0.575,88.168,-0.083,2.125,42.516,749.31,15.023,-0.218,0.514,21.217,-1.865,-0.684,318.754,0.241,-0.965,77.733,1.581,648.444,3,205.46,0.294,2.573,83.593,-0.281,2.326,409.339,"b"
311671,95.271,5.852,67.867,145.414,-999,-999,-999,1.182,3.021,258.963,0.742,0.679,-999,63.52,1.089,-1.605,47.124,2.218,-1.253,38.08,-1.114,249.885,1,148.319,0.149,1.78,-999,-999,-999,148.319,"b"
311918,-999,124.696,25.424,22.862,-999,-999,-999,0.728,22.862,73.721,1.809,-1.326,-999,26.248,1.821,0.711,47.474,1.466,0.076,85.948,-2.627,214.919,0,-999,-999,-999,-999,-999,-999,0,"b"
312056,44.947,77.581,37.655,59.822,1.635,109.104,1.74,0.892,56.572,204.655,1.504,-0.663,0.958,35.365,1.651,2.511,53.201,1.382,1.66,28.849,-1.762,150.267,2,61.216,0.734,-0.84,54.873,2.37,-0.63,116.089,"b"
312340,-999,114.632,69.824,0.406,-999,-999,-999,2.415,0.406,86.001,3.114,-1.261,-999,20.907,2.218,1.956,65.094,1.879,-0.435,51.5,2.99,33.476,0,-999,-999,-999,-999,-999,-999,0,"b"
312532,124.397,93.626,73.535,18.147,-999,-999,-999,3.051,18.147,77.605,1.935,-1.036,-999,26.443,0.009,2.586,51.162,-0.054,-0.464,42.834,2.681,79.869,0,-999,-999,-999,-999,-999,-999,0,"s"
312674,-999,69.664,70.983,2.624,-999,-999,-999,2.459,2.624,52.044,1.486,-1.406,-999,20.935,-0.538,1.078,31.109,1.566,-0.196,42.167,-2.782,64.146,0,-999,-999,-999,-999,-999,-999,0,"b"
312693,84.884,18.263,54.932,37.443,0.175,101.066,2.283,2.17,4.427,164.815,0.815,-0.269,0,33.466,-1.687,-1.22,27.274,-1.155,2.96,31.906,2.331,217.422,2,64.567,-1.426,0.697,39.508,-1.601,-1.992,104.075,"b"
313043,152.82,27.234,91.788,66.078,7.221,2823.17,-12.891,3.145,0.565,252.201,1.025,1.414,0.998,44.292,0.227,-1.814,45.384,-0.207,1.354,64.54,1.863,238.684,2,109.253,3.232,-0.901,53.272,-3.989,2.695,162.525,"s"
